created_at,text,tidy_tweet,Abstract,
9/19/2019 9:26,b'NEW WORLD CONFIRMED &amp; MORE REALM OF MAGIC INFO #twitch #Intel #Twitter #Samsung #Facebook #MicrosoftWindows...\xe2\x80\xa6 https://t.co/ABACPcwQzk',WORLD CONFIRMED MORE REALM MAGIC INFO #twitch #Intel #Twitter #Samsung #Facebook #MicrosoftWindows,News,
9/19/2019 9:25,b'Just Pinned to New Mobile Phones: Nokia 7.2 arrives in India sales begin September 23 Mobiles Reviews Smartphones\xe2\x80\xa6 https://t.co/KrFY1mpjxq',Just Pinned Mobile Phones Nokia arrives India sales begin September Mobiles Reviews Smartphones,Price,
9/19/2019 9:24,b'#samsung to buy US cloud-services firm Joyent. #software #technologynews https://t.co/V04au2fm0P https://t.co/NHxEucLVvC',#samsung cloud services firm Joyent #software #technologynews,CustomerService,
9/19/2019 9:23,b'Samsung 7 kg #Washing Machine\n\n#Save 7000 Today\n\nGrab this before the Offer Ends!\n\nVisit our Shop opposite Mombasa\xe2\x80\xa6 https://t.co/0WMlSiLGMr',Samsung #Washing Machine n#Save Today nGrab this before Offer Ends nVisit Shop opposite Mombasa,Price,
9/19/2019 9:16,"b'#Amazon sale to offer up to 40% discounts on #OnePlus, #Samsung, #Xiaomi #phones - https://t.co/nxrlu1V5Mt #Technology'",#Amazon sale offer discounts #OnePlus #Samsung #Xiaomi #phones,Price,
9/19/2019 9:13,b'ANY PROBLEM? - ONE SOLUTION - SHREE RADHE MOBILE!\nVisit us:\n\n#shreeradhemobile #mobileservice #RepairService\xe2\x80\xa6 https://t.co/BvDnV2ePWE',PROBLEM SOLUTION SHREE RADHE MOBILE nVisit n#shreeradhemobile #mobileservice #RepairService,CustomerService,
9/19/2019 9:10,"b""Huawei's P30 series are on sale directly in US, and at great prices. #samsung #tech https://t.co/IUXADgUkKz https://t.co/0tzynszpLa""",Huawei series sale directly great prices #samsung #tech,Price,
9/19/2019 9:04,"b'SAMSUNG GALAXY M30S, M10S LAUNCHED IN INDIA\n\n #Samsung #SAMSUNGGALAXYM30S #SAMSUNGGALAXYM30S48MPCAMAERA\xe2\x80\xa6 https://t.co/QuscqflseN'",SAMSUNG GALAXY LAUNCHED INDIA #Samsung #SAMSUNGGALAXYM #SAMSUNGGALAXYM MPCAMAERA,News,
9/19/2019 8:50,b'Smart TVs have joined the lucrative #business of harvesting and sharing your #information.\n\nYou watch #TV. Your TV\xe2\x80\xa6 https://t.co/6f3l373o0s',Smart have joined lucrative #business harvesting sharing your #information nYou watch Your,News,
9/19/2019 8:34,"b'Aiming to make #GalaxyAseries a $4-billion brand in #India this year, #Samsung is all set to launch its most premiu\xe2\x80\xa6 https://t.co/ZE24d7lesY'",Aiming make #GalaxyAseries billion brand #India this year #Samsung launch most premiu,News,
9/19/2019 8:21,b'Barely any Bezel on the all new Samsung Galaxy Note 10 Plus 5G \xf0\x9f\x98\x8d\xf0\x9f\x92\x99 Get your hand \xf0\x9f\x96\x90 on one today for unbeatable price\xe2\x80\xa6 https://t.co/f7poh7HHoo',Barely Bezel Samsung Galaxy Note Plus your hand today unbeatable price,Price,
9/19/2019 8:10,"b'Project for responsible artisanal cobalt mining in Kolwezi, DR Congo: launching on-site activities: #BMW Group,\xe2\x80\xa6 https://t.co/zGOFw1s9Gq'",Project responsible artisanal cobalt mining Kolwezi Congo launching site activities #BMW Group,News,
9/19/2019 8:05,"b'#Samsung #Galaxy M30s launched: Key specs, features, price in #India and everything else - https://t.co/F49kmZBNmg #Technology'",#Samsung #Galaxy launched specs features price #India everything else,Price,
9/19/2019 8:00,b'\xf0\x9f\x94\xa5Walk-in Screen Repair\xf0\x9f\x94\xa5\n\nIf you\xe2\x80\x99re local then we\xe2\x80\x99d love to meet you and get your screen repaired within 15 minutes\xe2\x80\xa6 https://t.co/qwm5MYFmB2',Walk Screen Repair local then love meet your screen repaired within minutes,CustomerService,
9/19/2019 7:48,"b'Samsung Galaxy A10s, a full-featured smartphone is a new trend to go. A classy device in hands, friendly on pocket\xe2\x80\xa6 https://t.co/swyDN4I7EK'",Samsung Galaxy full featured smartphone trend classy device hands friendly pocket,Products,
9/19/2019 6:51,"b'Samsung Galaxy A20s Price, Official Look, Specifications, Camera, Features and Sales Details\n#GalaxyA20s\xe2\x80\xa6 https://t.co/6MbfjWOc3r'",Samsung Galaxy Price Official Look Specifications Camera Features Sales Details n#GalaxyA,Price,
9/19/2019 6:51,"b'Samsung Galaxy A20s Price, Official Look, Specifications, Camera, Features and Sales Details\n#GalaxyA20s\xe2\x80\xa6 https://t.co/9zLVBzL6gS'",Samsung Galaxy Price Official Look Specifications Camera Features Sales Details n#GalaxyA,Price,
9/19/2019 6:26,"b'Samsung Galaxy A50s is packed with a whole lot of features for its \xe2\x82\xb924,999 price tag. But is all that enough to mak\xe2\x80\xa6 https://t.co/cxq0MyTiEh'",Samsung Galaxy packed with whole features price that enough,Price,
9/19/2019 6:12,b'Samsung and Xiaomi Smartphones Available at Discounted Prices\nhttps://t.co/603keHDRa0\n#Samsung #Xiaomi\xe2\x80\xa6 https://t.co/sEbtSldglK',Samsung Xiaomi Smartphones Available Discounted Prices nhttps keHDRa n#Samsung #Xiaomi,Price,
9/19/2019 6:07,b'#Dubai: Apple ipad mini 2 128gb cellular for sale - FREE ADS:\n\nhttps://t.co/z3yfb15yuv \n#dxb #mydubai #\xd8\xaf\xd8\xa8\xd9\x8a #\xd0\xb4\xd1\x83\xd0\xb1\xd0\xb0\xd0\xb9\xe2\x80\xa6 https://t.co/sOcjMbfKbd',#Dubai Apple ipad mini cellular sale FREE nhttps n#dxb #mydubai,Price,
9/19/2019 5:45,b'Ready for the DOME GLASS #LaborDay SALE?!\xf0\x9f\x94\xa5\nCheck out our special sale for #LaborDay2019 \n\n\xf0\x9f\x92\x8eGET THE BEST PROTECTION\xe2\x80\xa6 https://t.co/tSDvWEJEiu',Ready DOME GLASS #LaborDay SALE nCheck special sale #LaborDay eGET BEST PROTECTION,Price,
9/19/2019 5:38,"b'#Samsung has launched the #GalaxyM10s smartphone in India. Priced at \xe2\x82\xb98,999 for the sole 3GB/32GB variant, the smar\xe2\x80\xa6 https://t.co/WtoyrswfqR'",#Samsung launched #GalaxyM smartphone India Priced sole variant smar,Price,
9/19/2019 5:31,b'Exclusive offer!\nBuy Samsung Galaxy Watch Active and Samsung Galaxy Earbuds at 999 QR only.\nOrder Now:\xe2\x80\xa6 https://t.co/uA60veilwv',Exclusive offer nBuy Samsung Galaxy Watch Active Samsung Galaxy Earbuds only nOrder,Price,
9/19/2019 5:25,b'Samsung Galaxy S8 Cracked Screen Glass Repair Replacement Mail In Service   ( 663 Watch Count )   #Samsung  #Galaxy  https://t.co/qkpD4vibJC',Samsung Galaxy Cracked Screen Glass Repair Replacement Mail Service Watch Count #Samsung #Galaxy,CustomerService,
9/19/2019 5:19,"b""Samsung's forays into the crypto and blockchain space, including investments and strategic partnerships, give indic\xe2\x80\xa6 https://t.co/fp81giCSte""",Samsung forays into crypto blockchain space including investments strategic partnerships give indic,News,
9/19/2019 5:15,"b""Samsung's Galaxy S11 \xf0\x9f\x93\xb1 may bring a SURPRISE design \xf0\x9f\x98\xb1\nCc @letsgodigital #galaxys11 #samsung #TechnologyNews https://t.co/MQRLeXozDr""",Samsung Galaxy bring SURPRISE design #galaxys #samsung #TechnologyNews,News,
9/19/2019 5:14,b'Tech Talks #7\n\nSamsung launches fail-proof PCIe Gen4 SSD\n#Samsung\nhttps://t.co/VkiVLaHaW4',Tech Talks nSamsung launches fail proof PCIe n#Samsung nhttps VkiVLaHaW,News,
9/19/2019 4:57,b'#Samsung launches fail-proof PCIe Gen4 SSD https://t.co/CnqbKiDuSG',#Samsung launches fail proof PCIe,News,
9/19/2019 4:45,b'Samsung Galaxy Watch Active 2 \xe2\x8c\x9a\xef\xb8\x8fUnboxing &amp; First Impressions \xe2\x8c\x9a\xef\xb8\x8f https://t.co/RpU0hnZKAs via @YouTube @SamsungUS\xe2\x80\xa6 https://t.co/vDBaqiWu3q',Samsung Galaxy Watch Active fUnboxing First Impressions,Recommendation,
9/19/2019 4:06,b'#electronics #smart #anime #tech #phone #fitness #hiking #camp #manga #iron #man #news #sports #charger #iphone\xe2\x80\xa6 https://t.co/NmK8MPUY9X',#electronics #smart #anime #tech #phone #fitness #hiking #camp #manga #iron #man #news #sports #charger #iphone,News,
9/19/2019 4:00,b'Ready for the DOME GLASS #LaborDay SALE?!\xf0\x9f\x94\xa5\nCheck out our special sale for #LaborDay2019 \n\n\xf0\x9f\x92\x8eGET THE BEST PROTECTION\xe2\x80\xa6 https://t.co/ObkQS3cCVa',Ready DOME GLASS #LaborDay SALE nCheck special sale #LaborDay eGET BEST PROTECTION,Price,
9/19/2019 4:00,"b""Global telecom operators, including the Indian major Reliance Jio launched the 'Open Test and Integration Centre' (\xe2\x80\xa6 https://t.co/32Hf7tzgDa""",Global telecom operators including Indian major Reliance launched Open Test Integration Centre,Products,
9/19/2019 1:20,b'Samsung Galaxy S7 Edge Cracked Screen Glass Repair Replacement Mail In Service   ( 789 Watch Count )   #Samsung\xe2\x80\xa6 https://t.co/QjWL2hASP9',Samsung Galaxy Edge Cracked Screen Glass Repair Replacement Mail Service Watch Count #Samsung,CustomerService,
9/19/2019 1:14,b'Samsung Galaxy M30s; Galaxy M10s with Super AMOLED display launched in India\n#GalaxyM30s #SamsungM30s #Samsung\xe2\x80\xa6 https://t.co/fY7BzX5nlj',Samsung Galaxy Galaxy with Super AMOLED display launched India n#GalaxyM #SamsungM #Samsung,News,
9/19/2019 1:00,"b'Samsung\'s second foldable phone will be the Galaxy W20 5G, a ""flip phone."" #MarkUpgrade #Naming #Samsung #Branding\n\nhttps://t.co/YXVym27x3N'",Samsung second foldable phone will Galaxy flip phone #MarkUpgrade #Naming #Samsung #Branding nhttps YXVym,Products,
9/18/2019 23:30,"b'Samsung launches M10s With 6.4-inch Super AMOLED HD+ Display Dual Rear Cameras Launched: Price in India, Availabili\xe2\x80\xa6 https://t.co/wwifMdz19S'",Samsung launches With inch Super AMOLED Display Dual Rear Cameras Launched Price India Availabili,Price,
9/18/2019 23:23,"b'#promo\xc3\xa7\xc3\xa3o #oferta  Monitor LED 24"" Full HD Samsung Curvo LC24F390 Preto - R$ 539,99  #Samsung #led #informatica https://t.co/Vc27TUTgWK'",#promo #oferta Monitor Full Samsung Curvo Preto #Samsung #led #informatica,News,
9/18/2019 23:10,b'Samsung Galaxy S8 Cracked Screen Glass Repair Replacement Mail In Service   ( 663 Watch Count )   #Samsung  #Galaxy  https://t.co/yz0Nu8ykjr',Samsung Galaxy Cracked Screen Glass Repair Replacement Mail Service Watch Count #Samsung #Galaxy,CustomerService,
9/18/2019 23:09,b'Samsung 4K SMART TV 50 inch and Samsung sound bar and sub woofer for sale !!! #samsung https://t.co/KDvkoS3cDQ',Samsung SMART inch Samsung sound woofer sale #samsung,Price,
9/18/2019 23:08,b'Compare prices on the (Samsung Galaxy Bluetooth Watch 42mm - Rose Gold (UK Version)) @BuySmartr -\xe2\x80\xa6 https://t.co/L9CHwkDbeg',Compare prices Samsung Galaxy Bluetooth Watch Rose Gold Version,Price,
9/18/2019 23:00,"b'Samsung launches M30s With 6.4-inch FHD+ Display, 6000mAh battery, Triple Rear Camera: Price in India, Availability\xe2\x80\xa6 https://t.co/S5JLRaOH2b'",Samsung launches With inch Display battery Triple Rear Camera Price India Availability,Price,
9/18/2019 22:47,"b""@Sprint decided to mail me a 'new' @Samsung #Galaxy10Plus. #Disappointed that #CustomerService refuses to mail me a\xe2\x80\xa6 https://t.co/oanQEwWjaE""",decided mail #Galaxy Plus #Disappointed that #CustomerService refuses mail,CustomerService,
9/18/2019 21:19,"b""Walmart's #Game #Day #TV #Sale #Includes #Deals #From #Samsung, #Vizio, #LG #And #More\nhttps://t.co/6ufmFRxFYa\n#Walmarts""",Walmart #Game #Day #Sale #Includes #Deals #From #Samsung #Vizio #And #More nhttps ufmFRxFYa n#Walmarts,Price,
9/18/2019 21:15,b'Ready for the DOME GLASS #LaborDay SALE?!\xf0\x9f\x94\xa5\nCheck out our special sale for #LaborDay2019 \n\n\xf0\x9f\x92\x8eGET THE BEST PROTECTION\xe2\x80\xa6 https://t.co/86BfeTH1kU',Ready DOME GLASS #LaborDay SALE nCheck special sale #LaborDay eGET BEST PROTECTION,Price,
9/18/2019 21:10,b'Samsung has launched Galaxy M30s and M10s smartphones https://t.co/dZpRT5bvTF\n\n#Samsung #GalaxyM30s #Android\xe2\x80\xa6 https://t.co/OT8s8oOUTH',Samsung launched Galaxy smartphones,News,
9/18/2019 21:06,"b'This Festive Season, Samsung\xe2\x80\x99s Never Before Offers on QLED TVs, Appliances, Get Upto 25% Instant Discount, 15% Cash\xe2\x80\xa6 https://t.co/OeeqI42Cf2'",This Festive Season Samsung Never Before Offers QLED Appliances Upto Instant Discount Cash,Price,
9/18/2019 19:58,b'Get the BEST prices on the (Samsung Galaxy Watch Active 40mm Rose Gold) @BuySmartr - https://t.co/rOTKwayjbc\xe2\x80\xa6 https://t.co/SVxk7HbHFb',BEST prices Samsung Galaxy Watch Active Rose Gold,Price,
9/18/2019 19:32,b'Samsung Galaxy S8 Cracked Screen Glass Repair Replacement Mail In Service   ( 663 Watch Count )   #Samsung  #Galaxy  https://t.co/mRGkSkTChT',Samsung Galaxy Cracked Screen Glass Repair Replacement Mail Service Watch Count #Samsung #Galaxy,CustomerService,
9/18/2019 19:05,b'Visit Now.... #phonerepairs #Waterdamage Yes we fix them. We Repair #motherboard repairs #apple #iphone #Samsung\xe2\x80\xa6 https://t.co/j8zv3JDaUP',Visit #phonerepairs #Waterdamage them Repair #motherboard repairs #apple #iphone #Samsung,CustomerService,
9/18/2019 19:00,b'Visit Now.... #phonerepairs #Waterdamage Yes we fix them. We Repair #motherboard repairs #apple #iphone #Samsung\xe2\x80\xa6 https://t.co/dZNu10qDAx',Visit #phonerepairs #Waterdamage them Repair #motherboard repairs #apple #iphone #Samsung,CustomerService,
9/18/2019 19:00,b'Ready for the DOME GLASS #LaborDay SALE?!\xf0\x9f\x94\xa5\nCheck out our special sale for #LaborDay2019 \n\n\xf0\x9f\x92\x8eGET THE BEST PROTECTION\xe2\x80\xa6 https://t.co/Mu6voQUMM3',Ready DOME GLASS #LaborDay SALE nCheck special sale #LaborDay eGET BEST PROTECTION,Price,
9/18/2019 18:51,b'#Samsung #GalaxyNote10 Users Get New and Upgraded Weather Data \nhttps://t.co/BRsrADPf21',#Samsung #GalaxyNote Users Upgraded Weather Data nhttps BRsrADPf,Products,
9/18/2019 18:31,b'Our #DJIOsmoMobile3 #Unboxing &amp; #firstimpressions video making me believe that this is the best #smartphonegimbal t\xe2\x80\xa6 https://t.co/heBcUzOPWf',#DJIOsmoMobile #Unboxing #firstimpressions video making believe that this best #smartphonegimbal,Recommendation,
9/18/2019 18:30,"b'Launched today, and I have it in my hands today! Looks to be a very capable phone. Review should be out soon.\xe2\x80\xa6 https://t.co/tFVcPk2HIl'",Launched today have hands today Looks very capable phone Review should soon,News,
9/18/2019 18:24,b'Samsung Galaxy S8+ plus Cracked Screen Glass Repair Replacement Mail In Service   ( 979 Watch Count )   #Samsung\xe2\x80\xa6 https://t.co/qAgKICoTKk',Samsung Galaxy plus Cracked Screen Glass Repair Replacement Mail Service Watch Count #Samsung,CustomerService,
9/18/2019 18:18,b'Samsung Galaxy S7 Edge Cracked Screen Glass Repair Replacement Mail In Service   ( 788 Watch Count )   #Samsung\xe2\x80\xa6 https://t.co/hDsv6trOXs',Samsung Galaxy Edge Cracked Screen Glass Repair Replacement Mail Service Watch Count #Samsung,CustomerService,
9/18/2019 18:00,"b'Samsung Galaxy M10s With 6.4-inch Super AMOLED HD+ Display Dual Rear Cameras Launched: Price in India, Availability\xe2\x80\xa6 https://t.co/av8swFohvP'",Samsung Galaxy With inch Super AMOLED Display Dual Rear Cameras Launched Price India Availability,Price,
9/18/2019 17:54,b'Priced at \xe2\x82\xb91600 available at https://t.co/iCJVZPNOCV\n\n#Samsung \nhttps://t.co/VWSyfNTiRf',Priced available,Price,
9/18/2019 17:53,b'@SamsungMobile I am literally at my witts end. My S10+ is faulty. Got it 2.9.19 Apparently I am having a door to do\xe2\x80\xa6 https://t.co/xp70GLm8Sj',literally witts faulty Apparently having door,CustomerService,
9/18/2019 17:35,"b'Gadgethacks - New Siri Features in iOS 13\n\nhttps://t.co/oJupgKz6ow\n\n#ai, #alexa, #amazon, #Apple, #bixby,\xe2\x80\xa6 https://t.co/47q30mlzmF'",Gadgethacks Siri Features nhttps oJupgKz n#ai #alexa #amazon #Apple #bixby,Products,
9/18/2019 17:32,b'Samsung Galaxy M30s launched in India today comes with impressive 6000 mAh battery &amp; 48MP triple rear cameras.\nChec\xe2\x80\xa6 https://t.co/kZfndEAoto',Samsung Galaxy launched India today comes with impressive battery triple rear cameras nChec,News,
9/18/2019 17:18,b'Enjoy the NFL whit the Class Q80R QLED.\n\nVisit our store for the best price https://t.co/XNtUUhZvXl\n#samsung #QLED\xe2\x80\xa6 https://t.co/4oj8OipVWp',Enjoy whit Class QLED nVisit store best price,Price,
9/18/2019 17:16,b'most awaited #GoMonster #samsung m30s launched today with good price by @Samsung_IN @SamsungIndia',most awaited #GoMonster #samsung launched today with good price,Price,
9/18/2019 17:08,b'@Samsung @SamsungUS we are now to our 3rd tech to \xe2\x80\x9crepair\xe2\x80\x9d our #samsung fridge. These products are embarrassing. I\xe2\x80\xa6 https://t.co/iIjPjPk3ur',tech crepair #samsung fridge These products embarrassing,CustomerService,
9/18/2019 17:00,"b'Samsung Galaxy M30s With 6.4-inch FHD+ Display, 6000mAh battery, Triple Rear Camera Launched: Price in India, Avail\xe2\x80\xa6 https://t.co/5TH7tJMq5m'",Samsung Galaxy With inch Display battery Triple Rear Camera Launched Price India Avail,Price,
9/18/2019 16:53,"b'#SamsungM30s launched in 4/6, 64/128GB, at 13,999.\nSale starts 29th Sept.\n\n6.4"" FHD+ Infinity-U | S-AMOLED\nR: 48+5+\xe2\x80\xa6 https://t.co/qYJ0cb39b4'",#SamsungM launched nSale starts Sept Infinity AMOLED,Price,
9/18/2019 16:50,b'Galaxy M30s officially launched in India.\n\nFollow @youcanbeagenius\nFollow @youcanbeagenius\n\n#samsungs10 #galaxym30s\xe2\x80\xa6 https://t.co/yb4WWQYqHq',Galaxy officially launched India nFollow nFollow n#samsungs #galaxym,Price,
9/18/2019 16:48,"b'Samsung Galaxy M30s With 6000mAh Battery, 48MP Triple Camera Launched Only Rs.13,999/- : https://t.co/tWtIqYxJ1r\n--\xe2\x80\xa6 https://t.co/huDHc9cB2A'",Samsung Galaxy With Battery Triple Camera Launched Only,Products,
9/18/2019 16:46,"b'Samsung Galaxy M10s With sAMOLED Display, 15W Fast Charging Launched in India : https://t.co/dFimoTkRVs\n\nFollow Me\xe2\x80\xa6 https://t.co/Q3Llu7r8T8'",Samsung Galaxy With sAMOLED Display Fast Charging Launched India,News,
9/18/2019 16:45,b'Samsung Galaxy M30s And M10s With 15W Fast Charging And Super AMOLED Display Launched Today In India.\xe2\x80\xa6 https://t.co/znIl87IXVJ',Samsung Galaxy With Fast Charging Super AMOLED Display Launched Today India,News,
9/18/2019 16:35,"b'Gadgethacks - New Siri Features in iOS 13\n\nhttps://t.co/oJupgKz6ow\n\n#ai, #alexa, #amazon, #Apple, #bixby,\xe2\x80\xa6 https://t.co/r7OukkE3IT'",Gadgethacks Siri Features nhttps oJupgKz n#ai #alexa #amazon #Apple #bixby,Products,
